C2:3B:C4:50:F8:6B,-73,-73,-76,-74,-75,-75,-74,-76,-75,-74
DF:5A:33:2A:96:47,-82,-72,-73,-74,-73,-73,-72,-72,-74,-73
DB:4F:6E:19:A2:52,-74,-85,-87,-76,-85,-86,-79,-83,-85
