24:f5:a2:eb:f3:25,-86
e8:2c:6d:0d:ee:a2,-88
64:66:24:f5:87:f6,-88
a0:8c:fd:5e:48:c3,-84,-83
cc:32:e5:31:fb:b4,-80,-90
70:8b:cd:c8:b1:30,-72
0c:b6:d2:e0:ad:b0,-90,-89
2a:f5:a2:eb:f3:25,-83,-86,-86,-84,-87
98:13:33:4a:7f:f8,-90,-83,-89,-87,-86,-84,-83,-87,-87,-87,-85,-82,-85,-83,-86,-86,-86,-88,-84,-86,-86,-86,-88,-87,-86,-87
60:e3:27:a1:06:17,-87,-87,-86,-82,-85
de:54:d7:1c:8b:9b,-87
18:90:d8:dc:2b:2e,-69,-69,-71,-72,-69,-71,-73,-71,-70,-71,-70,-71,-70,-71,-69,-71,-68,-69
f0:82:61:46:9e:aa,-90,-89,-90
54:64:d9:eb:7b:8f,-87
b8:ee:0e:ba:fc:a3,-86,-80,-79,-79,-81,-81,-80,-80,-80,-80,-79,-80,-81,-80,-78,-80,-80,-80,-81,-81,-80,-80,-81,-79,-78,-78,-80,-80,-80,-80,-80,-81,-80,-80,-81
34:8a:ae:6b:5e:6f,-92,-87,-89,-89,-88,-89,-91
dc:fe:07:8c:bd:f8,-82,-77,-84,-82,-84,-83,-83,-82,-86,-78,-85,-83
b8:ee:0e:ba:fc:a2,-66,-68,-62,-62,-63,-66,-61,-66,-66,-64,-63,-66,-66,-67,-63,-62,-68,-62,-68,-64,-67,-63,-69,-63,-62,-67,-66,-66,-67,-66
34:8a:ae:6b:5e:6e,-63,-65,-61,-63,-64,-63,-61,-66,-64,-54,-62,-59,-60,-61,-62,-65
18:60:24:d8:98:0a,-71,-65,-64,-66,-71,-66,-73,-66,-65,-62,-70,-74,-67,-68,-72,-71,-67,-69,-68,-67,-65,-66,-66,-71,-64
5a:d7:75:f8:18:ed,-77
e6:ab:05:4f:90:85,-84,-77,-78,-76,-76,-78,-77,-76,-77,-76,-76,-76,-77,-76,-77,-77,-76,-77,-76,-76,-75,-76,-77,-78,-77,-76,-78,-78,-78,-76,-77,-77,-77,-78,-77
6c:ca:08:bf:62:95,-89,-91,-89,-88,-93,-87
00:cb:51:99:54:0a,-85,-77
18:d6:c7:4d:3b:ee,-80,-79,-79,-80,-79,-79,-78,-80,-79,-79,-80,-79,-79,-79,-79,-79,-80,-80,-80,-80,-79,-79,-80,-80,-80,-79,-80,-80,-79,-79,-79,-80,-81,-81,-80
50:c7:bf:a2:64:70,-89,-90,-89,-88,-87,-91,-89,-90,-88,-88,-88,-88,-87,-87,-86,-89,-90,-88,-87,-86,-87,-87,-87,-88,-87,-90,-88,-86,-88
18:d6:c7:4d:3b:ec,-68,-64,-61,-62,-62,-61,-62,-61,-62,-62,-62,-63,-62,-62,-63,-61,-62,-62,-62,-63,-62,-62,-62,-62,-63,-62,-62,-62,-62,-61,-62,-62,-62,-62
5a:d7:75:f8:11:d9,-86
34:49:5b:21:27:ee,-86,-86
c4:09:38:6d:3b:09,-48,-51,-50,-52,-51,-52,-51,-55,-51,-53,-52,-53,-52,-49,-50,-50,-51,-51,-49,-52,-50,-51,-53,-49,-51,-53,-49,-48,-48,-51,-49,-47,-49,-48,-47
9c:c8:fc:2b:42:b3,-81,-82,-84,-84,-84,-84,-84,-83,-85,-82,-83,-84,-81,-85,-82,-82,-81,-81,-82,-82,-81,-82,-82
f8:ab:05:55:49:b7,-89,-89,-90,-90,-89,-89,-88,-89,-90,-89,-89,-88,-87,-88,-88,-89,-89,-90,-88,-88,-89
5a:d7:75:f8:1e:6d,-85
9c:c8:fc:2b:42:b2,-67,-61,-58,-57,-58,-59,-60,-59,-59,-58,-59,-72,-73,-59,-74,-59,-67,-60,-71,-59
c4:04:15:17:e1:90,-88
f8:ab:05:55:49:b6,-71,-67,-66,-68,-66,-68,-67,-66,-68,-70,-67,-69,-64,-59,-70,-69,-70,-64,-66,-67,-67
44:e9:dd:4f:50:ea,-78,-79,-79,-78,-77,-79,-79,-78,-75,-79
f0:82:61:46:9e:a9,-74,-70,-73,-70,-74,-75,-74,-68,-67,-72,-69,-69,-70,-69,-70,-71,-73
54:64:d9:f7:ac:50,-79,-82,-77,-84,-81,-78,-82,-79,-75,-74,-74,-83,-74,-84,-78,-76,-77,-78
36:49:5b:21:28:ef,-87,-86,-89
00:23:6a:75:42:66,-83,-81,-81,-83,-80,-83,-82,-86,-80,-82,-82,-82,-80,-82,-81,-88,-82,-81,-78,-81,-81,-81,-78,-82,-80,-80
88:ad:43:cf:e7:38,-84,-77,-81,-76,-73,-76,-75,-76,-73,-75,-74,-79,-73,-75,-81,-90
f8:ab:05:56:39:76,-90
50:c7:bf:a2:64:6f,-79,-75,-76,-76,-77,-77,-77,-78,-76,-77,-75,-70,-79,-78
64:66:24:f2:ae:36,-90,-89,-88,-89,-88
ec:08:6b:b6:59:0a,-89
f8:ab:05:4f:90:86,-59,-58,-66,-53,-58,-69,-57,-55,-56,-55,-56,-55,-57,-56,-56,-55,-63,-56,-57,-56,-57,-58,-55,-58,-53,-55,-54
f8:ab:05:4f:90:85,-83,-77,-77,-77,-77,-77,-76,-76,-77,-76,-76,-77,-76,-76,-78,-77,-76,-77,-76,-76,-75,-76,-77,-78,-77,-77,-78,-78,-78,-76,-77,-77,-77,-77,-78
f8:ab:05:4f:90:87,-82,-78,-77,-77,-74,-79,-79,-75,-75,-78,-74,-75,-79,-78,-77,-73,-76,-77,-77,-78,-78,-75,-77,-78,-76,-77,-76,-77,-71,-75,-74,-76,-75,-77
40:65:a3:a8:a7:4e,-80
62:e3:27:a1:06:14,-87,-86
58:d5:6e:a9:68:33,-79,-77,-77,-76,-73,-78,-73,-73,-76,-77,-74,-73,-78,-74,-76,-77,-76,-78,-79,-75,-78,-76,-74
b6:b9:8a:4d:24:ce,-88
ac:f1:df:c8:c1:aa,-85,-88,-84,-88,-84,-81,-82,-82,-84,-87
7c:8b:ca:f9:9a:95,-81,-82,-83,-87
58:d5:6e:a9:68:34,-88,-89,-87,-86,-87,-88,-85,-87,-87,-88,-87,-88,-87,-86,-87,-87,-85,-85,-87,-88,-86,-87,-88,-86,-87,-87,-87,-86,-88,-89,-87,-88,-87
3c:7a:8a:fd:87:d4,-86,-85
18:a6:f7:bc:ed:39,-76,-73,-74,-73,-73,-72,-74,-73,-75,-72,-74
40:65:a3:ac:56:a6,-89,-86
ec:ad:e0:d4:e8:f8,-79,-79,-78,-78,-78,-78,-79,-68,-79,-79,-79,-77,-78,-79,-82,-64,-72,-77,-80,-77,-77,-77,-79,-76
