70:0f:6a:de:ba:60,-69,-74,-74,-74,-74,-73,-74,-74,-74,-72,-74,-69,-74,-74,-74,-73,-74,-74,-74,-74,-74,-74,-74,-74,-74,-73,-74,-74
70:0f:6a:de:c1:40,-70,-70,-70,-70,-71,-70,-70,-70,-70,-70,-70,-70,-70,-70,-71,-71,-70,-70
70:0f:6a:c8:29:40,-72,-72,-72,-73,-73,-72,-72,-73,-72,-72,-72,-72,-73,-73,-73,-72,-72,-73,-72,-72,-72,-72
10:bd:18:c6:b7:a0,-83,-80,-82,-81,-82,-82,-83,-82,-82,-80,-81,-81,-82
