C2:3B:C4:50:F8:6B,-89,-90,-83,-86,-87,-91,-88,-86,-92,-92,-90,-89,-84,-82,-81,-82,-86,-86,-93
DF:5A:33:2A:96:47,-73,-73,-76,-82,-85,-76,-74,-75,-73,-80,-81,-73,-74,-74,-81,-76,-73,-76,-80,-80,-76,-77,-76,-77,-75,-83,-79,-80,-82
DB:4F:6E:19:A2:52,-66,-72,-67,-72,-68,-73,-69,-67,-70,-74,-72,-69,-63,-69,-68,-72,-69,-77,-67,-66,-72,-76,-63,-66,-64,-64,-66,-66,-70
