C2:3B:C4:50:F8:6B,-80,-82,-82,-82,-78,-78,-87,-87,-87,-85,-87,-90,-87,-84,-83,-84,-89,-92,-90,-89,-90
DF:5A:33:2A:96:47,-78,-82,-80,-77,-81,-81,-80,-82,-85,-83,-82,-80,-80,-83,-79,-78,-78,-80,-76,-76,-78,-73,-72,-74,-74,-76,-77,-77,-76
DB:4F:6E:19:A2:52,-68,-71,-72,-82,-79,-82,-86,-81,-72,-74,-74,-76,-76,-81,-71,-76,-82,-77,-72,-72,-75,-79,-76,-75,-81,-78,-73,-74,-77
