C2:3B:C4:50:F8:6B,-82,-76,-77,-70,-83,-80,-74,-76,-76,-75,-74,-75,-77,-73,-73,-73,-82,-81,-74,-74,-74,-74,-74,-73,-73,-74,-73,-81
DF:5A:33:2A:96:47,-89,-100,-95,-92,-92,-100,-84,-83,-84,-85,-84,-83,-87,-82,-83,-82,-99,-101,-96,-87,-89,-84,-86,-88,-86,-84,-85,-84,-94,-102
DB:4F:6E:19:A2:52,-85,-85,-90,-91,-89,-90,-86,-87,-88,-89,-86,-90,-98,-100,-93,-89,-88,-88,-88,-94,-91,-91,-92,-95,-106,-88,-88,-89
