CF:27:BE:19:4E:31,-75,-80,-81,-81,-80,-82,-81,-81,-83,-81
CA:D9:80:DE:59:61,-79,-74,-73,-76,-76,-76,-76,-75,-76,-73,-75
CE:F1:1F:F8:97:20,-73,-78,-80,-81,-79,-80,-79,-79,-79,-79,-80
FC:B0:61:E1:7F:E2,-64,-61,-63,-60,-64,-63,-62,-62,-63,-62,-63,-64
