70:0f:6a:c2:bb:6f,Sheridan Secure Access,-61,-60,-61,-61,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-59,-60,-59,-59,-59,-59,-60,-60,-60,-60,-60,-60,-60,-60,-60,-61,-61,-60
70:0f:6a:c2:bb:60,Sheridan Secure Access,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61
70:0f:6a:c2:bb:6e,Sheridan Legacy,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-61,-61,-61,-62,-62,-62,-62,-61,-61,-62,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61
70:0f:6a:c2:bb:6d,testv,-62,-62,-62,-62,-62,-63,-63,-62,-62,-62,-62,-62,-62,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61
70:0f:6a:c2:bb:6f,eduroam,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61
70:0f:6a:c2:bb:60,eduroam,-62,-61,-61,-61,-61,-61,-61,-61,-61,-60,-61,-61,-59,-61,-60,-61,-61,-60,-61,-61,-60,-60,-60,-60,-62,-61,-61,-62,-62,-61,-61
70:0f:6a:de:c1:4f,Sheridan Secure Access,-64,-63,-63,-63,-63,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-61,-62,-62,-62,-63
70:0f:6a:de:c1:40,eduroam,-64,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-62,-62,-62,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63
70:0f:6a:c8:59:60,eduroam,-66,-65,-65,-65,-66,-66,-67,-67,-67,-66,-67,-66,-66
70:0f:6a:c8:59:6f,Sheridan Secure Access,-67,-66,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-65,-65,-65
70:0f:6a:c8:59:61,Sheridan Legacy,-67,-66,-65,-66,-66,-66,-67,-66,-67,-67,-65,-65,-66,-66,-66,-66,-66
70:0f:6a:df:0d:40,Sheridan Secure Access,-68,-68,-70,-70,-70,-67,-68,-70,-69,-69,-70,-70,-70,-70,-72,-68,-70,-72,-72,-71,-72,-72,-73,-71,-69,-69,-69,-68,-70,-70,-70,-69,-70,-70,-70
70:0f:6a:df:0d:4f,eduroam,-68,-69,-69,-69,-69,-69,-68,-68,-68,-68,-69,-71,-71,-70,-70,-70,-70,-72,-72,-71,-72,-72,-72,-71,-70,-69,-69,-68,-71,-70,-70,-70,-70,-69,-69
70:0f:6a:df:0d:4e,Sheridan Legacy,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-70,-70,-70,-70,-71,-70,-70,-71,-71,-71,-72,-71,-73,-72,-68,-68,-70,-69,-69,-69,-70,-70,-70,-70,-70
70:0f:6a:df:0d:4d,testv,-69,-69,-70,-68,-69,-69,-68,-69,-69,-69,-69,-70,-70,-70,-70,-70,-70,-72,-72,-71,-71,-72,-73,-72,-69,-69,-69,-69,-70,-69,-69,-69,-69,-69,-69
70:0f:6a:df:0d:4f,Sheridan Secure Access,-69,-68,-68,-68,-68,-68,-67,-68,-68,-68,-70,-70,-68,-68,-68,-67,-67,-67,-67,-66,-67,-67,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68
70:0f:6a:de:c1:4f,eduroam,-70,-70,-70,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-69,-69,-69,-70
70:0f:6a:de:ba:6f,Sheridan Secure Access,-70,-70,-69,-69,-69,-69,-68,-68,-69,-69,-69,-69,-70,-70,-70,-70,-70,-71,-69,-70,-69,-69,-69,-69,-69,-70,-69,-69,-69,-68,-68,-69,-69,-68
70:0f:6a:de:ba:62,testv,-70,-70,-70,-69,-68,-69,-70,-70,-70,-70,-70,-70,-70,-70,-69,-71,-70,-70,-70,-69,-69,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70
70:0f:6a:de:c1:42,testv,-70
70:0f:6a:de:c1:40,Sheridan Secure Access,-71,-70,-70,-70,-70,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70
70:0f:6a:de:c1:4d,testv,-71,-70,-70,-70,-70,-70,-70,-70,-70,-69,-69,-69,-69,-69,-69,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-69,-69,-69,-69
70:0f:6a:de:c1:4e,Sheridan Legacy,-71,-70,-70,-70,-70,-70,-70,-70,-70,-69,-69,-69,-69,-69,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-69,-69,-69,-69
70:0f:6a:c8:59:60,Sheridan Secure Access,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72
70:0f:6a:c8:59:6e,Sheridan Legacy,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72
70:0f:6a:c8:59:6f,eduroam,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72
70:0f:6a:c8:59:6d,testv,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72
10:bd:18:5f:cb:91,Sheridan Legacy,-72,-72,-71,-72,-74,-74,-74,-74,-74,-73,-73,-73,-72,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-72,-72,-73,-73,-73,-72
10:bd:18:5f:cb:9f,Sheridan Secure Access,-72,-72,-72,-72,-72,-72,-72,-72,-73,-73,-74,-74,-73,-73,-74,-74,-74,-73,-73,-73,-73,-73,-73,-73,-73,-73,-74,-73
70:70:8b:9e:c9:80,Sheridan Secure Access,-73,-73,-73,-72,-72,-72,-72,-71,-73,-73,-72,-73,-73,-73,-73,-73,-73,-74,-73,-73,-73,-73,-73,-73,-73,-71,-72,-72,-73,-73,-73,-73,-73,-73,-73
ac:84:c6:bb:e8:dc,TP-LINK_Smart Plug_E8DC,-73,-69,-69,-71,-71,-71,-77,-70,-70,-70,-70,-75,-71,-70,-75,-69,-76,-72,-76,-76,-78,-72,-70,-76,-69,-69,-70,-70,-70,-71,-71,-76,-70,-70,-70
10:bd:18:5f:cb:90,eduroam,-73,-71,-72,-73,-72,-73,-74,-74,-74,-74,-73,-73,-73,-72,-72,-73,-71,-73,-73,-73,-74,-74,-73,-72,-75,-75
70:70:8b:9e:c9:8f,Sheridan Secure Access,-73,-77,-78,-77,-75,-75,-77,-74,-75,-76,-76,-76,-76
70:70:8b:9e:c9:8d,testv,-74,-73,-72,-72,-73,-73,-73,-73,-73,-73,-72,-73,-73,-73,-74,-72,-73,-73,-72,-72,-72,-72,-73,-71,-73,-72,-72,-72,-73,-73,-73,-73,-73,-73,-73
