18:d6:c7:4d:3b:ec,-61,-61,-61,-61,-61,-60,-61,-60,-60,-60,-61,-61,-60,-60,-61,-60,-60,-60,-60,-61,-60
c4:09:38:6d:3b:09,-51,-52,-52,-52,-52,-52,-52,-52,-52,-53,-52,-52,-52,-51,-51,-52,-52,-52,-52,-52,-52,-52,-52
f8:ab:05:4f:90:86,-61,-58,-57,-57,-57,-57,-58,-59,-57,-57,-58,-58,-58,-57,-57,-57,-57,-57,-59
CF:27:BE:19:4E:31,-75,-82,-80,-81,-82,-81,-80,-80,-81,-78,-81,-81,-77,-80,-80,-83,-83,-81,-81,-81,-81
CA:D9:80:DE:59:61,-79,-76,-76,-76,-75,-75,-76,-73,-73,-74,-75,-76,-76,-75,-76,-76,-74,-75,-75,-75,-73
CE:F1:1F:F8:97:20,-73,-79,-79,-80,-79,-80,-78,-78,-81,-80,-81,-79,-78,-80,-77,-81,-81,-79,-81,-79,-79,-81
FC:B0:61:E1:7F:E2,-64,-62,-63,-62,-63,-63,-63,-63,-63,-64,-63,-64,-62,-64,-63,-63,-63,-63,-62,-62,-61,-63,-64
